개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,,,,,,,,,,,,,,,,,,,,,,정보
3040000,PHMA119993040033041100016,19990723,,03,폐업,03,폐업,20120727,,,,455-2875,,143190,서울특별시 광진구 자양1동 611-3 (2층),,,레오치과의원,2012-07-27 15:49:28,I,2018-08-31 23:59:59.0,치과의원,,,치과의원,1,0,0,103.55,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119993040033041100017,1999-07-24,,01,영업/정상,13,영업중,,,,,2205-0620,,,서울특별시 광진구 군자동 476번지 2호,서울특별시 광진구 군자로 180, 3층 (군자동),04997,중앙한의원,2023-11-01 15:42:43,U,2022-11-01 00:03:00.0,한의원,206839.786680424,450477.162800524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119993040033041100018,19990821,,01,영업/정상,13,영업중,,,,,466-0662,,143861,서울특별시 광진구 자양3동 507번지 6호 이튼리버타워 2차 207호,서울특별시 광진구 능동로 50 (자양동,이튼리버타워 2차 207호),05070,광진성모의원,2019-04-17 15:09:10,U,2019-04-19 02:40:00.0,의원,206043.358791333,448141.665395069,의원,1,0,0,151.86,104 106 120 108 111 105 101 114 115 113,내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과,,,,0,0,,,0,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119993040033041100019,1999-09-06,,01,영업/정상,13,영업중,,,,,02-452-2320,,143-180,서울특별시 광진구 능동 221-2 2층,서울특별시 광진구 천호대로 566, 2층 (능동),04985,군자제일내과의원,2023-10-13 03:43:13,U,2022-10-30 23:05:00.0,의원,207053.951572315,450454.947664114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119993040033041100020,19991001,,03,폐업,03,폐업,20091214,,,,444-0323,,143190,서울특별시 광진구 자양1동 634  안모빌딩 201,,,한빛치과의원,2009-12-14 11:21:38,I,2018-08-31 23:59:59.0,치과의원,,,치과의원,1,0,0,59.3,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119993040033041100021,19991231,,01,영업/정상,13,영업중,,,,,467-9337,,,서울특별시 광진구 화양동 48번지 17호,서울특별시 광진구 아차산로 215, 2층 (화양동),05019,주명희산부인과의원,2018-01-25 23:13:13,I,2018-08-31 23:59:59.0,의원,205900.515803678,448773.617222076,의원,2,2,2,157.5,110 111,산부인과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100001,2000-01-03,,01,영업/정상,13,영업중,,,,,02-453-2882,,,서울특별시 광진구 능동 236-1,서울특별시 광진구 천호대로 576, 3층 302호 (능동),04986,최병규치과의원,2023-04-26 13:26:18,U,2022-12-03 22:08:00.0,치과의원,207160.189487314,450403.116877344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100002,20000215,,03,폐업,03,폐업,20130228,,,,453-3331,,143200,서울특별시 광진구 구의1동 235-32,서울특별시 광진구 자양로 188 (구의동),143824,신한산부인과의원,2013-02-28 17:13:59,I,2018-08-31 23:59:59.0,의원,207469.0073079,449117.498947757,의원,2,10,10,509.26,110 111,산부인과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100003,20000303,,01,영업/정상,13,영업중,,,,,498-6144,,143843,서울특별시 광진구 자양4동 45번지 17호 (2,3층),서울특별시 광진구 뚝섬로 496 (자양동,(2,3층)),,조내과의원,2020-03-12 21:43:11,U,2020-03-14 02:40:00.0,의원,205695.245621954,448195.920508043,의원,1,0,0,127.44,101 113 111 114 115,내과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100004,20000303,,01,영업/정상,13,영업중,,,,,463-6291,,143841,서울특별시 광진구 자양동 6번지 41호 2층,서울특별시 광진구 아차산로30길 17, 2층 (자양동),05073,아름다운치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,205904.960793952,448630.985821128,치과의원,1,0,0,73.83,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100005,20000308,,01,영업/정상,13,영업중,,,,,446-2788,,143962,서울특별시 광진구 구의동 229번지 9호,서울특별시 광진구 광나루로 540 (구의동),05032,구의제세한의원,2017-11-28 15:34:59,I,2018-08-31 23:59:59.0,한의원,207842.975212627,449158.343479808,한의원,1,0,0,47.54,301,한방내과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100006,20000322,,01,영업/정상,13,영업중,,,,,458-2727,,143863,서울특별시 광진구 자양동 580번지 13호 2층,서울특별시 광진구 뚝섬로 587, 2층 (자양동),05068,박상내과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,206597.447430317,447922.106924185,의원,1,0,0,82.51,101 111 113,내과, 소아청소년과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100007,20000411,,01,영업/정상,13,영업중,,,,,3424-2875,,143200,서울특별시 광진구 구의동 546번지 4호 테크토마트 3층 2호,서울특별시 광진구 광나루로56길 85, 3층 2호 (구의동),05116,프라임치과의원,2019-03-22 01:13:12,U,2019-03-24 02:40:00.0,치과의원,208394.416382167,448165.279999905,치과의원,1,0,0,91.64,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100008,20000628,,03,폐업,03,폐업,20080813,,,,3437-5600,,143200,서울특별시 광진구 구의3동 631-1(3층),,,STM치과의원,2008-11-27 13:50:10,I,2018-08-31 23:59:59.0,치과의원,,,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100009,2000-08-18,,03,폐업,03,폐업,2023-07-28,,,,498-4048,,143-914,서울특별시 광진구 화양동 10번지 1호 3층,서울특별시 광진구 능동로13길 39, 3층 (화양동),05016,광진하나치과의원,2023-07-31 08:19:01,U,2022-12-08 00:02:00.0,치과의원,206107.775163579,449029.342177779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100010,2000-08-23,,01,영업/정상,13,영업중,,,,,455-3355,,143-866,서울특별시 광진구 자양동 612번지 60호 2층,서울특별시 광진구 자양로15길 14, 2층 (자양동),05055,해마루부부한의원,2023-09-01 17:53:35,U,2022-12-09 00:03:00.0,한의원,207235.634628029,448183.913242686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120003040033041100011,2009-11-25,,01,영업/정상,13,영업중,,,,,02-469-7582,,,,서울특별시 광진구 능동로13길 50, 2층 (화양동),05011,도담한의원,2023-10-27 09:38:23,U,2022-10-30 22:09:00.0,한의원,206110.130985126,449096.679913117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100001,20010122,,01,영업/정상,13,영업중,,,,,02-2201-3375,,,,서울특별시 광진구 구의로 23, 2층 (구의동),05041,서울엘리트가정의원,2019-04-25 09:57:58,U,2019-04-27 02:40:00.0,의원,207831.262313481,448650.544206136,의원,1,0,0,112.03,101 104 105 110 111 112 113 114 115 118 122,내과, 외과, 정형외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 병리과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100002,20010206,,01,영업/정상,13,영업중,,,,,456-5161,,143890,서울특별시 광진구 중곡동 125번지 7호,서울특별시 광진구 용마산로7길 6 (중곡동),04922,신한의원,2019-11-25 16:51:25,U,2019-11-29 02:40:00.0,한의원,207645.772261667,450760.601452669,한의원,1,0,0,51.63,301,한방내과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100003,20010212,,01,영업/정상,13,영업중,,,,,455-7700,,,서울특별시 광진구 자양동 219번지 2호 도광빌딩,서울특별시 광진구 자양로 95, 7층 (자양동),05055,서울이비인후과의원,2017-11-15 09:56:18,I,2018-08-31 23:59:59.0,의원,207281.948699606,448219.671396301,의원,1,0,0,121.5,113,이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100004,20010228,,01,영업/정상,13,영업중,,,,,02-454-8686,,143890,서울특별시 광진구 중곡동 116번지 4호 3층,서울특별시 광진구 용마산로 9, 3층 (중곡동),04931,연세마취통증의학과의원,2019-11-04 17:50:38,U,2019-11-29 02:40:00.0,의원,207720.594130391,450245.537266111,의원,1,0,0,128.14,101 106 109 105,내과, 정형외과, 신경외과, 마취통증의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100005,20010302,,03,폐업,03,폐업,20220330,,,,497-2275,,143900,서울특별시 광진구 중곡동 173번지 24호 2층,서울특별시 광진구 면목로 149, 2층 (중곡동),04906,정치과의원,2022-03-31 10:37:32,U,2021-12-04 00:02:00.0,치과의원,207134.279866469,451606.374118298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100006,20010315,,01,영업/정상,13,영업중,,,,,467-9816,,143838,서울특별시 광진구 군자동 478번지 5호 3층,서울특별시 광진구 천호대로 548, 3층 (군자동),04997,수비뇨기과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,206896.697217277,450515.575725945,의원,1,0,0,62.97,114 115,피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100007,2001-04-12,,01,영업/정상,13,영업중,,,,,024443330,,,서울특별시 광진구 자양동 681번지 40호,서울특별시 광진구 자양로 42 (자양동, 동남빌딩(지하1층, 지상1, 2, 4, 5층)),05112,상일정형외과의원,2023-07-21 04:43:12,U,2022-12-06 22:03:00.0,의원,207541.359908776,447754.585448225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100008,2001-04-17,,01,영업/정상,13,영업중,,,,,0234377007,,143-867,서울특별시 광진구 자양1동 631번지 30호 2층,서울특별시 광진구 자양로11길 62, 2층 (자양동),05058,광생한의원,2023-08-14 17:30:39,U,2022-12-07 23:07:00.0,한의원,207127.748487209,447885.627253303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100009,20010428,,01,영업/정상,13,영업중,,,,,469-8050,,143916,서울특별시 광진구  34번지 10호,서울특별시 광진구 아차산로29길 51, 2층 (화양동),05016,서울가정의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,206036.057543847,448988.267901561,의원,1,0,0,75.19,101 111 113 105 114 115,내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100010,20010430,,03,폐업,03,폐업,20170222,,,,467-6777,,143903,서울특별시 광진구 중곡동 241번지 23호 1층,서울특별시 광진구 긴고랑로 37, 1층 (중곡동),04910,박숙현소아과의원,2017-02-22 16:06:43,I,2018-08-31 23:59:59.0,의원,207048.631386802,451206.082436477,의원,1,0,0,118.41,111 101 110,내과, 산부인과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100011,2001-05-03,,01,영업/정상,13,영업중,,,,,02-456-1075,,,,서울특별시 광진구 구의로 6, 2층 (구의동),05045,동서림한의원,2023-04-22 11:21:16,U,2022-12-03 22:04:00.0,한의원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100012,20010507,,01,영업/정상,13,영업중,,,,,024698275,,,서울특별시 광진구 구의동 546번지 11호 강변역지너스타워,서울특별시 광진구 강변역로4길 10, 강변역지너스타워 6층 (구의동),05116,푸른맥흉부외과의원,2020-05-15 16:09:45,U,2020-05-17 02:40:00.0,의원,208189.434497483,448129.166313052,의원,2,3,3,96.57,107 104 101,내과, 외과, 흉부외과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100013,20010522,,03,폐업,03,폐업,20100222,,,,2201-8258,,143220,서울특별시 광진구 중곡2동 41-16,,,평온정신과의원,2010-02-22 10:38:17,I,2018-08-31 23:59:59.0,의원,,,의원,3,8,24,552,102 103,신경과, 정신건강의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100014,20010609,,01,영업/정상,13,영업중,,,,,463-0875,,143903,서울특별시 광진구 중곡동 230번지 14호 2층,서울특별시 광진구 면목로 130, 2층 (중곡동),04910,연세가정의원,2021-02-17 10:49:47,U,2021-02-19 02:40:00.0,의원,207078.482246832,451412.298304191,의원,1,0,0,70.31,120 101 111 113 114 115 106 125 102 122 104 112 108 107 121 105 110 103 116 109 118,내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과, 결핵과, 가정의학과, 응급의학과,,,,0,0,,,0,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100015,20010630,,01,영업/정상,13,영업중,,,,,3436-8878,,143888,서울특별시 광진구 중곡동 89번지 1호 2층,서울특별시 광진구 영화사로 30, 2층 (중곡동),04950,중곡연세가정의학과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,207903.76494207,450516.288354149,의원,1,0,0,120,101 111 113 105 122,내과, 정형외과, 소아청소년과, 이비인후과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100016,20010704,,01,영업/정상,13,영업중,,,,,465-5111,,143903,서울특별시 광진구 중곡1동 241번지 34호 2층,서울특별시 광진구 긴고랑로 47 (중곡동,2층),,박현수치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,207137.468593835,451166.351150671,치과의원,1,0,0,64,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100017,2001-07-10,,01,영업/정상,13,영업중,,,,,0234377504,,,서울특별시 광진구 중곡동 638번지 5호 2층,서울특별시 광진구 면목로 53, 2층 (중곡동, 용담빌딩),04920,무궁화한의원,2023-08-24 20:13:12,U,2022-12-07 22:06:00.0,한의원,206741.799126606,450726.41460638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100018,20010801,,01,영업/정상,13,영업중,,,,,2201-3979,,143872,서울특별시 광진구 자양동 651번지 34호 2층,서울특별시 광진구 뚝섬로56길 14-1, 2층 (자양동),05101,서울미치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,207217.970551632,447605.102915096,치과의원,1,0,0,91.69,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100019,20010813,,01,영업/정상,13,영업중,,,,,455-7500,,143865,서울특별시 광진구 자양동 608번지 21호 2층,서울특별시 광진구 자양번영로 34, 2층 (자양동),05098,김학윤정형외과의원,2017-11-02 15:59:18,I,2018-08-31 23:59:59.0,의원,206632.334947298,447830.956483333,의원,1,0,0,152.88,105 106 104 120 101 111,내과, 외과, 정형외과, 신경외과, 소아청소년과, 재활의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100020,20010827,,01,영업/정상,13,영업중,,,,,458-6400,,143814,서울특별시 광진구 광장동 470번지 3호 진넥스오딧세이 303호,서울특별시 광진구 아차산로 502 (광장동,진넥스오딧세이 303호),,이내과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,208526.97532855,448791.8824094,의원,1,0,0,151.5,101 111 113,내과, 소아청소년과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100021,2001-09-11,,01,영업/정상,13,영업중,,,,,3437-2855,,143-220,서울특별시 광진구 중곡동 93번지 2호 지하1층,서울특별시 광진구 용마산로 10 (중곡동,지하1층),,이노플란트치과의원,2023-10-19 14:07:11,U,2022-10-30 22:01:00.0,치과의원,207778.71422042,450256.437261231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100022,20011025,,03,폐업,03,폐업,20090130,,,,3437-7512,,143210,광장동 339-1 가람빌딩 1층,,,남경한의원,2009-01-30 14:32:30,I,2018-08-31 23:59:59.0,한의원,,,한의원,1,0,0,107.71,301,한방내과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100023,20011102,,01,영업/정상,13,영업중,,,,,453-2878,,143769,서울특별시 광진구 광장동 577번지 현대파크빌상가 2층,서울특별시 광진구 아차산로 549, 2층 (광장동, 현대파크빌상가),04983,덴토피아환희치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,208902.730986087,449103.205201495,치과의원,1,0,0,43.16,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100024,20011107,,03,폐업,03,폐업,20180226,,,,458-7524,,143817,서울특별시 광진구 구의동 55번지 13호 2층3층,서울특별시 광진구 자양로 285, 2층3층 (구의동),04954,구의중앙의원,2018-02-26 12:17:53,I,2018-08-31 23:59:59.0,의원,208029.562417927,449898.74580933,의원,1,0,0,123.33,111 101 104 105 122,내과, 외과, 정형외과, 소아청소년과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120013040033041100025,20011108,,03,폐업,03,폐업,20160901,,,,499-1348,,143903,서울특별시 광진구 중곡동 241번지 26호 2,3층,서울특별시 광진구 긴고랑로 35, 2.3층 (중곡동),04910,서울밝은마음정신과의원,2016-09-01 14:09:38,I,2018-08-31 23:59:59.0,의원,207036.018822046,451214.867916909,의원,2,11,36,379.31,102 103,신경과, 정신건강의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
